Entity,Code,Year,"Homicide rate per 100,000 population - Both sexes - All ages",Echelon,Death rate in ongoing conflicts in a country (best estimate) - Conflict type: all,terr_contr_vdem_owid,terr_contr_vdem_high_owid,terr_contr_vdem_low_owid
South Korea,KOR,2001,0.8650941,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2002,0.7834618,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2003,0.81326205,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2004,0.8798716,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2005,0.85828435,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2006,0.86510533,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2007,0.8925616,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2008,0.8876776,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2009,1.0955049,Very Low,0.0,99.917,99.995,99.838
South Korea,KOR,2010,0.99283755,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2011,0.8196075,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2012,0.8764121,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2013,0.7026197,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2014,0.7456776,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2015,0.73537487,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2016,0.6938221,Undefined,0.0,99.917,99.995,99.838
South Korea,KOR,2017,0.58433396,Undefined,0.0,99.875,99.993,99.757
South Korea,KOR,2018,0.5979461,Undefined,0.0,100.0,100.0,100.0
South Korea,KOR,2019,0.5733167,Undefined,0.0,100.0,100.0,100.0
South Korea,KOR,2020,0.59408206,Undefined,0.0,100.0,100.0,100.0
South Korea,KOR,2021,0.52093244,Undefined,0.0,98.714,99.909,97.52
South Sudan,SSD,1990,,,89.92124,71.0,75.522,65.678
South Sudan,SSD,1991,,,86.41531,71.0,75.522,65.678
South Sudan,SSD,1992,,,67.50083,71.0,75.522,65.678
South Sudan,SSD,1993,,,117.11431,71.0,75.522,65.678
South Sudan,SSD,1994,,,9.547208,71.0,75.522,65.678
South Sudan,SSD,1995,,,21.916039,71.0,75.522,65.678
South Sudan,SSD,1996,,,43.680687,71.0,75.522,65.678
South Sudan,SSD,1997,,,63.94227,71.0,75.522,65.678
South Sudan,SSD,1998,,,68.19972,71.0,75.522,65.678
South Sudan,SSD,1999,,,9.5382185,71.0,75.522,65.678
South Sudan,SSD,2000,,,31.940767,71.0,75.522,65.678
South Sudan,SSD,2001,,,43.928837,71.0,75.522,65.678
South Sudan,SSD,2002,,,44.54013,71.0,75.522,65.678
South Sudan,SSD,2003,,,0.88668114,68.4,74.337,62.863
South Sudan,SSD,2004,,,16.960209,64.667,69.056,60.277
South Sudan,SSD,2005,,,2.1924505,64.667,69.056,60.277
South Sudan,SSD,2006,,,1.9303778,66.583,70.841,62.326
South Sudan,SSD,2007,,,3.2668753,66.583,70.841,62.326
South Sudan,SSD,2008,,,1.5299364,67.917,71.506,63.828
South Sudan,SSD,2009,,,18.593092,67.583,71.541,63.292
South Sudan,SSD,2010,,,2.7381961,66.458,70.886,61.281
South Sudan,SSD,2011,,,29.649351,75.867,79.387,71.679
South Sudan,SSD,2012,14.053967,High,7.540925,76.533,80.078,72.189
South Sudan,SSD,2013,,,15.297986,61.864,69.563,53.164
South Sudan,SSD,2014,,,21.94718,63.909,69.823,58.541
South Sudan,SSD,2015,,,9.862162,62.091,67.761,57.148
South Sudan,SSD,2016,,,11.530694,55.95,62.203,49.997
South Sudan,SSD,2017,,,11.484083,64.0,70.893,57.107
South Sudan,SSD,2018,,,10.851025,74.214,79.18,69.106
South Sudan,SSD,2019,,,5.599331,66.333,73.159,59.508
South Sudan,SSD,2020,,,6.015336,73.5,78.205,67.795
South Sudan,SSD,2021,,,8.233877,71.0,78.087,63.913
Spain,ESP,1990,1.2444314,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1991,1.1270077,Very Low,0.1153933,98.75,99.833,97.667
Spain,ESP,1992,1.1243491,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1993,1.2019016,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1994,1.0826846,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1995,1.0322853,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1996,0.9925875,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,1997,1.1523131,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1998,1.2932843,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,1999,1.19875,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2000,1.3573333,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2001,1.4084697,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2002,1.3597683,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2003,1.3899982,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2004,1.2104378,Very Low,0.44460303,98.75,99.833,97.667
Spain,ESP,2005,1.1857516,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2006,1.071521,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2007,1.0652927,Very Low,0.0,98.75,99.833,97.667
Spain,ESP,2008,0.8854267,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,2009,0.8885482,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,2010,0.8610181,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,2011,0.8238954,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,2012,0.77850837,Undefined,0.0,98.75,99.833,97.667
Spain,ESP,2013,0.64802057,Undefined,0.0,98.562,99.605,97.395
Spain,ESP,2014,0.6951536,Undefined,0.0,98.562,99.605,97.395
Spain,ESP,2015,0.65042275,Undefined,0.0,98.562,99.605,97.395
Spain,ESP,2016,0.6326211,Undefined,0.0,98.562,99.605,97.395
Spain,ESP,2017,0.65902215,Undefined,0.03434643,98.143,99.39,96.61
Spain,ESP,2018,0.61762637,Undefined,0.0,99.857,99.953,99.761
Spain,ESP,2019,0.7022923,Undefined,0.0,99.857,99.953,99.761
Spain,ESP,2020,0.6291724,Undefined,0.0,99.857,99.953,99.761
Spain,ESP,2021,0.6106943,Undefined,0.0,99.3,99.769,98.831
Sri Lanka,LKA,1990,11.537951,High,28.010769,70.714,78.341,62.23
Sri Lanka,LKA,1991,,,38.159008,70.714,78.341,62.23
Sri Lanka,LKA,1992,,,25.214954,70.714,78.341,62.23
Sri Lanka,LKA,1993,,,11.640555,70.714,78.341,62.23
Sri Lanka,LKA,1994,,,3.9474242,70.714,78.341,62.23
Sri Lanka,LKA,1995,8.879073,Medium,27.242365,70.714,78.341,62.23
Sri Lanka,LKA,1996,9.687539,Medium,22.316818,71.286,79.255,62.745
Sri Lanka,LKA,1997,10.032997,High,15.561718,72.833,77.381,67.786
Sri Lanka,LKA,1998,,,20.581003,72.833,77.381,67.786
Sri Lanka,LKA,1999,10.2782955,High,10.412199,72.833,77.381,67.786
Sri Lanka,LKA,2000,,,13.634155,72.833,77.381,67.786
Sri Lanka,LKA,2001,,,6.046423,72.833,77.381,67.786
Sri Lanka,LKA,2002,,,0.0,72.833,77.381,67.786
Sri Lanka,LKA,2003,,,0.1502343,72.833,77.381,67.786
Sri Lanka,LKA,2004,,,0.30784333,72.833,77.381,67.786
Sri Lanka,LKA,2005,6.196037,Medium,0.5845318,72.833,77.381,67.786
Sri Lanka,LKA,2006,10.286499,High,10.734395,74.25,78.796,68.87
Sri Lanka,LKA,2007,,,12.560604,75.75,80.409,69.758
Sri Lanka,LKA,2008,9.869049,Medium,41.640293,76.083,80.786,70.214
Sri Lanka,LKA,2009,5.365562,Medium,50.838562,81.417,87.162,74.504
Sri Lanka,LKA,2010,3.6915977,Low,0.0,99.5,99.82,99.18
Sri Lanka,LKA,2011,3.5091517,Low,0.0,99.5,99.82,99.18
Sri Lanka,LKA,2012,3.2164214,Low,0.0,99.5,99.82,99.18
Sri Lanka,LKA,2013,2.9292407,Low,0.0,99.667,99.989,99.345
Sri Lanka,LKA,2014,2.6036446,Low,0.0,99.667,99.989,99.345
Sri Lanka,LKA,2015,2.2824526,Low,0.0,99.667,99.989,99.345
Sri Lanka,LKA,2016,2.4736886,Low,0.0,99.667,99.989,99.345
Sri Lanka,LKA,2017,2.2597492,Low,0.0,99.75,99.983,99.517
Sri Lanka,LKA,2018,2.3817568,Low,0.0,100.0,100.0,100.0
Sri Lanka,LKA,2019,3.427305,Low,1.1778474,99.833,99.984,99.683
Sri Lanka,LKA,2020,,,0.0,99.167,99.939,98.395
Sri Lanka,LKA,2021,,,0.0,100.0,100.0,100.0
Suriname,SUR,1990,,,0.0,94.0,98.389,89.611
Suriname,SUR,1991,,,0.0,94.0,98.389,89.611
Suriname,SUR,1992,,,0.0,94.0,98.389,89.611
Suriname,SUR,1993,,,0.0,95.0,98.822,91.178
Suriname,SUR,1994,,,0.0,95.0,98.822,91.178
Suriname,SUR,1995,,,0.0,95.0,98.822,91.178
Suriname,SUR,1996,,,0.0,95.0,98.822,91.178
Suriname,SUR,1997,,,0.0,95.0,98.822,91.178
Suriname,SUR,1998,,,0.0,95.0,98.822,91.178
Suriname,SUR,1999,,,0.0,95.0,98.822,91.178
Suriname,SUR,2000,14.196286,High,0.0,95.0,98.822,91.178
Suriname,SUR,2001,16.20867,High,0.0,95.0,98.822,91.178
Suriname,SUR,2002,11.49968,High,0.0,95.0,98.822,91.178
Suriname,SUR,2003,11.909961,High,0.0,95.0,98.822,91.178
Suriname,SUR,2004,9.009503,Medium,0.0,95.0,98.822,91.178
Suriname,SUR,2005,13.366407,High,0.0,95.0,98.822,91.178
Suriname,SUR,2006,11.876883,High,0.0,95.0,98.822,91.178
Suriname,SUR,2007,8.523599,Medium,0.0,95.0,98.822,91.178
Suriname,SUR,2008,8.0533695,Medium,0.0,95.0,98.822,91.178
Suriname,SUR,2009,,,0.0,95.0,98.822,91.178
Suriname,SUR,2010,,,0.0,95.0,98.822,91.178
Suriname,SUR,2011,,,0.0,95.0,98.822,91.178
Suriname,SUR,2012,,,0.0,95.0,98.822,91.178
Suriname,SUR,2013,5.1423273,Medium,0.0,83.333,92.384,74.283
Suriname,SUR,2014,5.617169,Medium,0.0,83.333,92.384,74.283
Suriname,SUR,2015,5.9081626,Medium,0.0,83.333,92.384,74.283
Suriname,SUR,2016,7.051301,Medium,0.0,79.0,87.738,70.262
Suriname,SUR,2017,6.127039,Medium,0.0,79.0,87.738,70.262
Suriname,SUR,2018,6.4003825,Medium,0.0,78.0,86.532,69.468
Suriname,SUR,2019,4.997497,Low,0.0,83.2,90.713,73.687
Suriname,SUR,2020,9.059985,Medium,0.0,84.0,92.305,75.695
Suriname,SUR,2021,5.7097692,Medium,0.0,87.0,91.722,82.278
Sweden,SWE,1990,1.1113183,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1991,1.3381163,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1992,1.3194029,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1993,1.2437518,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1994,1.146334,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1995,0.9933213,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,1996,1.1268576,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1997,0.9877531,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,1998,1.042064,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,1999,1.1413879,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2000,1.0821726,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2001,0.97788537,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2002,1.1315243,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2003,0.9485012,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2004,1.1883261,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2005,0.916951,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2006,0.9994816,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2007,1.2112254,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2008,0.88847756,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2009,0.99984807,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2010,0.9699704,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2011,0.85556865,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2012,0.71159583,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2013,0.9016542,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2014,0.89253575,Undefined,0.0,99.85,99.96,99.74
Sweden,SWE,2015,1.1371311,Very Low,0.0,99.85,99.96,99.74
Sweden,SWE,2016,1.0649716,Very Low,0.0,99.714,99.872,99.557
Sweden,SWE,2017,1.1234626,Very Low,0.04971073,99.714,99.872,99.557
Sweden,SWE,2018,1.0627518,Very Low,0.0,99.643,99.835,99.45
Sweden,SWE,2019,1.0810367,Very Low,0.0,99.4,99.725,99.075
Sweden,SWE,2020,1.1958759,Very Low,0.0,99.4,99.693,98.907
Sweden,SWE,2021,1.0795734,Very Low,0.0,99.4,99.693,98.907
Switzerland,CHE,1990,1.6389308,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1991,1.4421536,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1992,1.3530856,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1993,1.5138144,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1994,1.1442405,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1995,1.1650546,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1996,1.1740259,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1997,1.2276002,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1998,1.0691845,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,1999,1.2461151,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,2000,0.9607273,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2001,1.1904098,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,2002,1.1818901,Very Low,0.0,100.0,100.0,100.0
Switzerland,CHE,2003,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2004,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2005,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2006,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2007,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2008,,,0.0,100.0,100.0,100.0
Switzerland,CHE,2009,0.6593914,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2010,0.6647546,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2011,0.5814702,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2012,0.5627998,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2013,0.7047158,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2014,0.50074553,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2015,0.6882618,Undefined,0.0,99.917,99.998,99.835
Switzerland,CHE,2016,0.53744835,Undefined,0.0,99.917,99.998,99.835
Switzerland,CHE,2017,0.5324381,Undefined,0.0,99.917,99.998,99.835
Switzerland,CHE,2018,0.5872381,Undefined,0.0,99.833,99.942,99.725
Switzerland,CHE,2019,0.53640634,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2020,0.5440688,Undefined,0.0,100.0,100.0,100.0
Switzerland,CHE,2021,0.48323596,Undefined,0.0,100.0,100.0,100.0
Syria,SYR,1990,,,0.0,93.75,97.604,89.896
Syria,SYR,1991,,,0.0,93.75,97.604,89.896
Syria,SYR,1992,,,0.0,93.75,97.604,89.896
Syria,SYR,1993,,,0.0,93.75,97.604,89.896
Syria,SYR,1994,,,0.0,93.75,97.604,89.896
Syria,SYR,1995,,,0.0,93.75,97.604,89.896
Syria,SYR,1996,,,0.0,93.75,97.604,89.896
Syria,SYR,1997,1.9597462,Very Low,0.0,93.75,97.604,89.896
Syria,SYR,1998,2.167666,Low,0.0,93.75,97.604,89.896
Syria,SYR,1999,2.0753148,Low,0.0,93.75,97.604,89.896
Syria,SYR,2000,2.189156,Low,0.0,88.545,92.304,84.241
Syria,SYR,2001,2.2477353,Low,0.0,88.545,92.304,84.241
Syria,SYR,2002,2.1440198,Low,0.0,88.545,92.304,84.241
Syria,SYR,2003,2.2996526,Low,0.0,88.545,92.304,84.241
Syria,SYR,2004,2.3556726,Low,0.005529747,88.545,92.304,84.241
Syria,SYR,2005,2.3138735,Low,0.0,88.545,92.304,84.241
Syria,SYR,2006,2.2951822,Low,0.0,88.545,92.304,84.241
Syria,SYR,2007,2.5745053,Low,0.0,88.545,92.304,84.241
Syria,SYR,2008,2.4634373,Low,0.0,88.545,92.304,84.241
Syria,SYR,2009,2.1807632,Low,0.0,88.545,92.304,84.241
Syria,SYR,2010,2.0727417,Low,0.0,87.182,90.986,83.196
Syria,SYR,2011,,,19.071096,82.909,86.289,79.529
Syria,SYR,2012,,,237.36172,57.091,60.256,53.925
Syria,SYR,2013,,,355.21307,45.8,49.189,42.611
Syria,SYR,2014,,,378.22897,42.5,46.027,39.373
Syria,SYR,2015,,,305.19894,44.4,48.406,39.994
Syria,SYR,2016,,,282.36282,54.333,59.424,48.354
Syria,SYR,2017,,,202.32446,56.333,62.0,49.555
Syria,SYR,2018,,,111.07166,68.25,71.648,65.352
Syria,SYR,2019,,,54.945076,72.857,76.515,69.2
Syria,SYR,2020,,,27.112637,66.875,74.646,57.854
Syria,SYR,2021,,,8.69428,66.875,74.646,57.854
Tajikistan,TJK,1990,3.100855,Low,0.0,,,
Tajikistan,TJK,1991,2.6636405,Low,0.0,85.8,94.82,76.78
Tajikistan,TJK,1992,10.696213,High,68.22582,52.8,64.244,41.356
Tajikistan,TJK,1993,22.805952,Very High,18.276213,54.0,66.076,43.524
Tajikistan,TJK,1994,10.957974,High,6.1337094,64.8,78.755,50.845
Tajikistan,TJK,1995,7.352726,Medium,6.220227,88.0,95.052,80.948
Tajikistan,TJK,1996,8.019088,Medium,46.22569,88.0,95.052,80.948
Tajikistan,TJK,1997,8.141154,Medium,1.4222505,92.0,99.097,84.903
Tajikistan,TJK,1998,7.974916,Medium,9.745298,92.0,99.097,84.903
Tajikistan,TJK,1999,5.7677727,Medium,0.048468657,92.0,99.097,84.903
Tajikistan,TJK,2000,4.5113993,Low,0.765184,92.0,99.097,84.903
Tajikistan,TJK,2001,3.6356204,Low,0.0,92.0,99.097,84.903
Tajikistan,TJK,2002,2.7515554,Low,0.0,92.0,99.097,84.903
Tajikistan,TJK,2003,2.4578526,Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2004,2.0878656,Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2005,2.265792,Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2006,2.748881,Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2007,1.8362942,Very Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2008,1.3652573,Very Low,0.0,93.0,95.658,89.342
Tajikistan,TJK,2009,1.2987715,Very Low,0.0,93.5,95.99,91.01
Tajikistan,TJK,2010,2.3747735,Low,1.010262,93.5,95.99,91.01
Tajikistan,TJK,2011,1.6185347,Very Low,0.35967433,93.5,95.99,91.01
Tajikistan,TJK,2012,,,0.0,92.0,95.422,87.578
Tajikistan,TJK,2013,,,0.0,92.0,95.422,87.578
Tajikistan,TJK,2014,,,0.0,92.375,96.09,87.41
Tajikistan,TJK,2015,,,0.0,92.375,96.09,87.41
Tajikistan,TJK,2016,,,0.0,90.0,94.929,84.785
Tajikistan,TJK,2017,,,0.0,92.429,95.802,88.198
Tajikistan,TJK,2018,,,0.043820582,89.833,93.938,85.729
Tajikistan,TJK,2019,,,0.0,89.833,93.938,85.729
Tajikistan,TJK,2020,0.9116432,Undefined,0.0,97.0,98.767,95.233
Tajikistan,TJK,2021,,,0.46153477,94.75,97.32,92.18
Tanzania,TZA,1990,,,0.0,94.625,96.637,92.488
Tanzania,TZA,1991,,,0.0,94.625,96.637,92.488
Tanzania,TZA,1992,,,0.0,94.625,96.637,92.488
Tanzania,TZA,1993,,,0.0,94.625,96.637,92.488
Tanzania,TZA,1994,,,0.020271415,94.625,96.637,92.488
Tanzania,TZA,1995,6.904434,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,1996,7.331234,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,1997,7.408958,Medium,0.04404475,94.625,96.637,92.488
Tanzania,TZA,1998,,,0.0,94.625,96.637,92.488
Tanzania,TZA,1999,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2000,,,0.37720844,94.625,96.637,92.488
Tanzania,TZA,2001,,,0.12989043,94.625,96.637,92.488
Tanzania,TZA,2002,,,0.18155047,94.625,96.637,92.488
Tanzania,TZA,2003,7.4409547,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2004,7.6275625,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2005,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2006,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2007,,,0.007191399,94.625,96.637,92.488
Tanzania,TZA,2008,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2009,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2010,8.618831,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2011,8.938722,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2012,8.563153,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2013,7.506044,Medium,0.0,94.625,96.637,92.488
Tanzania,TZA,2014,,,0.0,94.625,96.637,92.488
Tanzania,TZA,2015,7.1294227,Medium,0.0,95.222,96.981,93.464
Tanzania,TZA,2016,6.3214817,Medium,0.0018381743,95.222,96.981,93.464
Tanzania,TZA,2017,5.592973,Medium,0.0017772394,95.889,97.333,94.445
Tanzania,TZA,2018,4.706454,Low,0.0,95.889,97.333,94.445
Tanzania,TZA,2019,4.541311,Low,0.013361708,95.889,97.333,94.445
Tanzania,TZA,2020,3.704753,Low,0.04051567,95.89,97.334,94.446
Tanzania,TZA,2021,,,0.022016618,96.571,98.031,94.826
Thailand,THA,1990,9.67618,Medium,0.17020226,95.0,97.136,92.531
Thailand,THA,1991,9.956704,Medium,0.007130141,95.0,97.136,92.531
Thailand,THA,1992,10.464948,High,1.0186336,95.0,97.136,92.531
Thailand,THA,1993,9.488765,Medium,0.03288558,95.0,97.136,92.531
Thailand,THA,1994,8.54092,Medium,0.08872204,95.0,97.136,92.531
Thailand,THA,1995,7.643269,Medium,0.20866697,95.0,97.136,92.531
Thailand,THA,1996,7.430524,Medium,0.053146347,95.0,97.136,92.531
Thailand,THA,1997,7.8489423,Medium,0.39843184,95.0,97.136,92.531
Thailand,THA,1998,8.682454,Medium,0.30285746,95.0,97.136,92.531
Thailand,THA,1999,8.090624,Medium,0.009608816,95.0,97.136,92.531
Thailand,THA,2000,8.153285,Medium,0.07293876,95.0,97.136,92.531
Thailand,THA,2001,7.8868947,Medium,0.08012582,95.0,97.136,92.531
Thailand,THA,2002,7.0660505,Medium,0.17750767,95.0,97.136,92.531
Thailand,THA,2003,9.932545,Medium,0.06329411,94.0,96.08,91.92
Thailand,THA,2004,6.5425262,Medium,0.4777131,94.833,97.083,92.584
Thailand,THA,2005,7.301581,Medium,0.89028853,96.167,97.376,94.79
Thailand,THA,2006,7.0673003,Medium,0.8489204,96.167,97.376,94.79
Thailand,THA,2007,6.636564,Medium,0.849959,96.167,97.376,94.79
Thailand,THA,2008,5.9024267,Medium,0.49904764,96.167,97.376,94.79
Thailand,THA,2009,5.460552,Medium,0.38635287,96.167,97.376,94.79
Thailand,THA,2010,5.352239,Medium,0.3603314,96.167,97.376,94.79
Thailand,THA,2011,4.812783,Low,0.40167162,96.167,97.376,94.79
Thailand,THA,2012,,,0.3513743,96.167,97.376,94.79
Thailand,THA,2013,,,0.35786864,96.167,97.376,94.79
Thailand,THA,2014,,,0.14007816,96.167,97.376,94.79
Thailand,THA,2015,,,0.11949741,96.167,97.376,94.79
Thailand,THA,2016,,,0.06939819,95.857,96.949,94.765
Thailand,THA,2017,,,0.05923986,96.143,97.28,95.006
Thailand,THA,2018,,,0.085761115,97.143,97.921,96.365
Thailand,THA,2019,,,0.077130444,97.143,97.921,96.365
Thailand,THA,2020,,,0.06435757,97.143,97.921,96.365
Thailand,THA,2021,,,0.067038074,97.143,97.921,96.365
Trinidad and Tobago,TTO,1990,,,3.0792918,98.5,99.49,97.51
Trinidad and Tobago,TTO,1991,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1992,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1993,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1994,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1995,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1996,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1997,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1998,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,1999,,,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2000,9.00764,Medium,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2001,11.280721,High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2002,12.704654,High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2003,16.918499,High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2004,19.10118,High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2005,28.194208,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2006,26.944204,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2007,28.23389,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2008,39.273335,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2009,36.183502,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2010,33.53906,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2011,24.788383,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2012,26.566431,Very High,0.0,98.5,99.49,97.51
Trinidad and Tobago,TTO,2013,28.249578,Very High,0.0,96.429,98.062,94.795
Trinidad and Tobago,TTO,2014,27.918308,Very High,0.0,96.429,98.062,94.795
Trinidad and Tobago,TTO,2015,28.763645,Very High,0.0,96.429,98.062,94.795
Trinidad and Tobago,TTO,2016,31.510971,Very High,0.0,96.429,98.062,94.795
Trinidad and Tobago,TTO,2017,33.477455,Very High,0.0,95.714,97.56,93.868
Trinidad and Tobago,TTO,2018,34.358803,Very High,0.0,95.714,97.56,93.868
Trinidad and Tobago,TTO,2019,35.461575,Very High,0.0,94.167,96.617,91.717
Trinidad and Tobago,TTO,2020,26.28204,Very High,0.0,94.167,96.617,91.717
Trinidad and Tobago,TTO,2021,29.364283,Very High,0.0,93.833,96.389,91.278
Tunisia,TUN,1990,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1991,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1992,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1993,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1994,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1995,,,0.0,91.571,96.718,85.139
Tunisia,TUN,1996,,,0.0,91.571,96.718,85.139
